game_id,title,genre,author,text,link,status,rating,rating_count,tags,ave_session_time,platforms
2695462,Average Routine,Strategy,ColorlessWing_Studio,Turn Based RPG,https://colorlesswing-studio.itch.io/average-routine,Released,4.7,17.0,"2D, Anime, Gacha, Singleplayer, Solo RPG, Turn-based, Turn-Based Combat, upgrades",Days or more,"HTML5, Windows, macOS, Linux, Android"
2697906,Skyward Battles (Playdate) + free demo,Shooter,CrankWorkGames,"Arcade air combat game, 20 missions with different targets",https://crankworkgames.itch.io/skyward-battles-playdate,Released,5.0,8.0,"1-bit, 2D, 8-Bit, Arcade, Flying, Playdate, Retro, Shoot 'Em Up",A few minutes,
2702433,LODGE,Puzzle,colorbomb,Escape from the seaside house!,https://colorbomb.itch.io/lodge,Released,4.7,220.0,"Point & Click, Singleplayer",,HTML5
2705054,Rekindle - [DEMO],Visual Novel,Minthe Draws,"Given the chance, would you try again?",https://minthedraws.itch.io/rekindle,In development,4.8,174.0,"Amare, Dating Sim, Indie, Otome, Ren'Py, Romance, Slice Of Life, Story Rich",,"Windows, macOS, Linux"
2706917,Terminal Terror,Adventure,PseudoStar Games,,https://pseudostargames.itch.io/terminal-terror,Released,3.7,35.0,"3D, Creepy, First-Person, Horror, Low-poly, PSX (PlayStation), Retro, Singleplayer",,"Windows, Linux, Android"
2709861,Unknown Tapes - Demo,Adventure,traviteam,Analog Dinosaurs Horror,https://traviteam.itch.io/unknown-tapes-demo,In development,4.8,5.0,"3D, Atmospheric, Creepy, Dinosaurs, First-Person, Horror, Indie, Retro, Singleplayer, Unreal Engine",About a half-hour,Windows
2710769,Arctic Eggs,,The Water Museum,,https://the-water-museum.itch.io/arctic-eggs,Released,4.8,36.0,,,"Windows, Linux"
2713059,"I'm Now the School Delinquent's Lover, but I Want Out!!",Visual Novel,Konpeito,"'Fear' and 'Love' are the same, aren't they?",https://konpeitocat.itch.io/im-now-the-school-delinquents-lover-but-i-want-out,Released,4.9,274.0,"Bara, Furry, Gay, LGBT, Romance, Slice Of Life",,"Windows, macOS, Linux, Android"
2715023,Xenosphere,Platformer,Nifflas,A golf-like platformer with adaptive music,https://nifflas.itch.io/xenosphere,Released,4.9,110.0,Golf,,
2718126,Rodland of Pipes,Action,justinjonesgames,Get in the pipe.,https://justinjonesgames.itch.io/rodland-of-pipes,Released,4.6,26.0,"Atmospheric, Difficult, First-Person, Horror, Mouse only, Singleplayer, Survival Horror, weird",About a half-hour,"HTML5, Windows, Linux"
2722778,Not A Love Story The Game Demo,Interactive Fiction,obsessdreamhope,,https://obsessdreamhope.itch.io/not-a-love-story-game-demo,In development,4.7,28.0,,,
2728400,We Are Not Alone - Contact,Action,616 GAMES,They exist!,https://616games.itch.io/we-are-not-alone-2,Released,4.0,10.0,"Aliens, Atmospheric, Creepy, Horror, Psychological Horror, Retro, Sci-fi, Survival Horror",,Windows
2738903,Frogfall,Platformer,Kultisti,falls and flies!,https://kultisti.itch.io/frogfall,Released,4.9,741.0,"2D, Cute, Fantasy, Frogs, Pixel Art, Puzzle-Platformer, Short, Singleplayer, Skating, Speedrun",,"HTML5, Windows"
2741314,My Municipality,Visual Novel,purkka,What if love was stronger than the Municipal Regions Act?,https://purkka.itch.io/my-municipality,Released,4.8,17.0,"Bara, Comedy, Experimental, finland, Furry, Gay, Godot, Queer, Romance, Short",About a half-hour,"Windows, macOS, Linux"
2741653,Don't Let Her In,Adventure,flower studio,a bad dream for game boy colour,https://flowerstudio.itch.io/dont-let-her-in,Released,4.5,117.0,"Creepy, Dark, Game Boy, Horror, Minimalist, Pixel Art, Short, Singleplayer, Surreal",,HTML5
2746015,Villainess x Reborn (Early Build),Visual Novel,brandenmb,Change your fate…and die trying.,https://brandenmb.itch.io/villainess-x-reborn,In development,4.9,22.0,"2D, Dating Sim, LGBT, Meaningful Choices, Otome, Romance, Singleplayer, Story Rich",A few hours,"Windows, macOS"
2746180,Tower of Might,Action,suitNtie,Climb the tower using your foes and wit,https://suitntie22.itch.io/buildup,Released,5.0,3.0,"Female Protagonist, Low-poly, n64, ps1, PSX (PlayStation), Retro, Singleplayer",About a half-hour,"HTML5, Windows"
2763250,Amanda the Adventurer 2,Adventure,DreadXP,A whole new adventure with your friend Amanda,https://dreadxp.itch.io/amanda-the-adventurer-2,In development,4.8,16.0,"Atmospheric, Psychological Horror, Short, Singleplayer, Story Rich",,Windows
2766083,Islands | Fishao fan-game v1.1,Adventure,Ghostwhy,"A project made by a fan, let's see what comes out.",https://ghostwhy.itch.io/islands-online,Released,5.0,5.0,fishao,,"Windows, Android"
2768439,Mesmerizer Fangame,Adventure,Atena,"""Mesmerizer"" Fan-made Game",https://atena-fumei.itch.io/mesmerizer-fangame,Released,4.9,107.0,"2D, 3D, Bullet Hell, Fangame, Pixel Art, Singleplayer",,"Windows, macOS"
2770217,Skittering Pines,Adventure,lunid,a cozy horror game with a ghost hunting moth!,https://lunid.itch.io/skitteringpines,In development,4.7,28.0,"Cozy, Cute, Horror, skittering-peaks",,HTML5
2773042,"Please, Touch The Artwork 2",Adventure,Thomas Waterzooi,‘Where’s Waldo’ meets Modern Art in this cozy hidden-object adventure.,https://studiowaterzooi.itch.io/please-touch-the-artwork-2,Released,4.8,103.0,"2D, artgame, Cozy, Hidden Object, Painting, Point & Click, Short, Singleplayer, Skeletons",About an hour,"Windows, macOS, Linux"
2784509,After the Janazah,Interactive Fiction,yorda.,Go to Baba's funeral.,https://obsidiancastle.itch.io/after-the-janazah,Released,4.9,84.0,"2D, Cute, Female Protagonist, Narrative, Non violent, One-shot, Pixel Art, RPG Maker, Short",A few minutes,"HTML5, Windows, macOS"
2788639,Your friendly Neighbor,Survival,Lolscrubs,A short VHS horror game,https://lolscrubs.itch.io/your-friendly-neighbor,Released,3.8,51.0,"3D, Atmospheric, First-Person, Horror, PSX (PlayStation), Psychological Horror, Retro, Short, Singleplayer",,"Windows, macOS, Linux"
2793643,CLICKOLDING,Role Playing,Strange Scaffold,The man in the corner of your hotel room wants you to click something. He wants to watch you click it.,https://strangescaffold.itch.io/clickolding,Released,4.5,54.0,"Atmospheric, Clicker, First-Person, Horror, Noir, Psychological Horror, Short, Singleplayer, Surreal",,Windows
2795310,Paper-Girl-Chain,Visual Novel,Bagenzo,playing favorites,https://bagenzo.itch.io/paper-girl-chain,Released,4.8,53.0,"Atmospheric, Female Protagonist, Gay, Lesbian, LGBT, Mental Health, Multiple Endings, Queer, Transgender, Yuri",A few seconds,"Windows, macOS, Linux, Android"
2795465,SUPER BO NOISE,Platformer,PuffballSpeakerBox,"A Total Conversion of Pizza Tower, Featuring Bo D. N.",https://puffballspeakerbox.itch.io/super-bo-noise,Released,4.8,72.0,"2D, bo-noise, Fangame, Funny, mod, noise, Pixel Art, Pizza Tower, Singleplayer",About a half-hour,Windows
2799756,To eat a god,Visual Novel,Soffis_mbm,A visual novel game,https://soffis-mbm.itch.io/to-eat-a-god,In development,4.9,323.0,"Dark, Dating Sim, Mystery, Ren'Py, Singleplayer, yandere",A few seconds,"Windows, macOS, Linux"
2802098,Chicken Joust,Action,Stopsignal,Win the Chicken Tournament in this Joust inspired game!,https://stopsignal.itch.io/chicken-joust,Released,4.6,25.0,"Cartoon, Co-op, Fantasy, joust, Local Co-Op, Local multiplayer, Medieval",A few minutes,"HTML5, Windows, Android"
2804715,A MACHINE THAT KILLS YOU,Visual Novel,Sophie Rose,,https://sopy.itch.io/a-machine-that-kills-you,Released,4.9,31.0,"Gore, Horror, LGBT, LGBTQIA, Mystery, Transgender",,"Windows, macOS, Linux"
2805989,WAIT! You can't love me! - DEMO,Visual Novel,iotenny,"When your academic rival wants to confess to you, just what are you supposed to say?",https://iotenny.itch.io/wait-you-cant-love-me,In development,4.8,48.0,"Dating Sim, josei, Life Simulation, Otome, Romance, Slice Of Life",,"Windows, macOS"
2814111,Yuki,Adventure,vmu_,Short Gothic Mystery set in Taiwan,https://visualmemoryunit.itch.io/yuki,Released,4.7,68.0,"3D, Atmospheric, Horror, Psychological Horror, Retro, Short, Singleplayer, weirdcore, y2k",,Windows
2816104,Extracted,Action,Warlines Studios,Survive the conflict as a civilian.,https://warlines.itch.io/extracted,Released,4.7,13.0,"3D, First-Person, FPS, Horror, Indie, PSX (PlayStation), Retro, Survival Horror, War",A few minutes,Windows
2816406,Silent Still,Simulation,SolitaryStudios,A Sleep Paralysis Horror Experience,https://solitarystudios.itch.io/silent-still,In development,4.0,10.0,"3D, Atmospheric, Creepy, First-Person, Horror, Indie, Psychological Horror, Short, Singleplayer, Thriller",A few minutes,Windows
2827081,Honey Trap,Visual Novel,HelloYinny,Face to face with your annoying hitman ex-boyfriend.,https://helloyinny.itch.io/honey-trap,Released,4.7,227.0,"Comedy, Dating Sim, free, Otome, Romance",,"Windows, macOS, Linux"
2831389,Stranger's Mark,Visual Novel,Kathinka,A stranger wants your tattoo.,https://kathinkapng.itch.io/strangers-mark,Released,4.8,46.0,"2D, Anime, Atmospheric, Creepy, Indie, Multiple Endings, Psychological Horror, RPG Maker, Short, Thriller",A few minutes,"HTML5, Windows, macOS, Linux"
2833012,Amanda's Movie Night,Action,Jeremy Fischer,A night unlike any other,https://jflyer45.itch.io/amandas-movie-night,Released,4.4,149.0,Horror,,"Windows, macOS"
2833012,Amanda's Movie Night,Action,Jeremy Fischer,A night unlike any other,https://jflyer45.itch.io/amandas-movie-night,Released,4.4,149.0,Horror,,"Windows, macOS"
2833012,Amanda's Movie Night,Action,Jeremy Fischer,A night unlike any other,https://jflyer45.itch.io/amandas-movie-night,Released,4.4,149.0,Horror,,"Windows, macOS"
2833012,Amanda's Movie Night,Action,Jeremy Fischer,A night unlike any other,https://jflyer45.itch.io/amandas-movie-night,Released,4.4,149.0,Horror,,"Windows, macOS"
2833985,That New Diner,Visual Novel,vinillust,Murdersim that begins in a cute diner.,https://vinillust.itch.io/that-new-diner,Released,4.8,19.0,"2D, Dating Sim, First-Person, Hand-drawn, Horror, Indie, murdersim, Short, Singleplayer",,"Windows, macOS, Linux, Android"
2834391,ARMORED SHELL NIGHTJAR,Platformer,Modus Interactive,Operate Armored Shell Nightjar as you scale a mountain to deliver valuable data.,https://modus-interactive.itch.io/armored-shell-nightjar,Released,4.6,38.0,"3D Platformer, DOS, mecha, Mechs, prerender, Short, User Interface (UI)",About a half-hour,"Windows, Linux"
2836939,PUM Companion: Solo RPG and Storytelling App,Role Playing,JeansenVaars,Play TTRPGs by yourself to tell amazing stories with Plot Unfolding Machine in its official App!,https://jeansenvaars.itch.io/pum-companion,Released,5.0,9.0,"journaling, Solo RPG, Tabletop role-playing game, writing",Days or more,"Windows, Linux"
2838247,Coagulation Station,Adventure,TheBigOnionInstitute,Dive Into the Depths of a Living Planet.,https://thebigonioninstitute.itch.io/coagulation-station,Released,4.6,91.0,"3D, Atmospheric, Creepy, First-Person, Horror, PSX (PlayStation), Retro, Short, Singleplayer",About a half-hour,Windows
2846419,Hoonigans (Game Boy Color),Racing,Thalamus Digital Publishing Ltd.,Retro racing thrills for your Game Boy Color!,https://thalamusdigital.itch.io/hoonigans,Released,4.8,6.0,"8-Bit, Game Boy, Game Boy ROM, Homebrew, Pixel Art, Retro",,
2856985,lost brother,Adventure,AtmoPixel,"Investigate eerie house party, find your brother.",https://atmopixel.itch.io/lost-brother,Released,4.0,66.0,"3D, Atmospheric, Creepy, Dark, Horror, Indie, Low-poly, PSX (PlayStation), Retro, Spooky",A few minutes,"Windows, Linux"
2859751,Mysteries of the House: The Phantom & the Sun,Visual Novel,Spark,The curtains are drawing. Are you ready for the show?,https://spark180.itch.io/the-phantom-and-the-sun,Released,5.0,14.0,"2D, Anime, Indie, Male protagonist, Multiple Endings, Mystery, Ren'Py, Singleplayer, Thriller",A few hours,Windows
2862552,Processor Tycoon,Simulation,CoffeeHeaven,Create your own hardware and dominate the semiconductor industry!,https://coffeeheaven.itch.io/processor-tycoon,In development,4.8,48.0,"Economy, hardware, Management, Tycoon",A few hours,"HTML5, Windows, Linux"
2863546,Late Laundry,Action,HandsomelessKing,,https://handsomelessking.itch.io/late-laundry,Released,4.3,151.0,"3D, Atmospheric, Funny, Horror, Monsters, Spooky, Survival Horror",A few minutes,"Windows, macOS"
2869923,Deep Snow Delivery,Adventure,Drenindok,Make deliveries across a frozen wasteland in a WW2 tank fitted with a storage bucket and claw arm.,https://drenindoku.itch.io/deep-snow-delivery,In development,,,"death-stranding, deliveries, Driving, Exploration, job, job-system, Post-apocalyptic, Tanks, upgrades, Working Simulator",,Windows
2870702,Penetrate the Veil [2]: Spoken Hearts,Visual Novel,Ursine Vision Atelier,“Doesn't it feel good being hold by someone who loves you and destroy those who despise you?”,https://atelierursine.itch.io/penetrate-the-veil-spoken-hearts,Released,4.6,16.0,"Dark Fantasy, Female Protagonist, male-yandere, monstrousdesires, Otome, yandere",About a half-hour,Windows
2872750,Jac LaPlume: Private Interrogator (DEMO),,DarkPotato13,Find the truth. Avenge Simone.,https://darkpotato13.itch.io/jac-laplume-private-interrogator-demo,In development,3.9,10.0,"Anime, Detective, feet, Female Protagonist, Mystery, Noir, Retro, tickle, tickling",,"HTML5, Windows, macOS, Linux, Android"
2872786,Fried chicken wings cause love fire,Visual Novel,Moka,Resurrected corpse ruined my perfect life!,https://mokamwww.itch.io/fried-chicken-wings,In development,4.8,20.0,"Creepy, Dating Sim, LGBT, Multiple Endings, Ren'Py, Romance, Story Rich, yandere, Yaoi",A few hours,"Windows, macOS, Linux, Android"
2873212,Late Homework | 遅れた宿題 [Demo],Adventure,sodaraptor,Retrieve your lost class assignments.,https://sodaraptor.itch.io/late-homework,Released,4.6,271.0,"3D, Cute, Female Protagonist, Horror, Indie, Low-poly, PSX (PlayStation), Psychological Horror, Retro, Short",About a half-hour,Windows
2874874,Digital Tamers 2,Fighting,dragonrod342,The Digital World is yours to explore! What will you do first?,https://dragonrod342.itch.io/digital-tamers-2,Released,4.8,115.0,"2D, Casual, Fangame, GameMaker, Pixel Art, Singleplayer, Sprites, Virtual Pet",Days or more,"Windows, Android"
2879059,Mint's Hints,Adventure,Grant Marrs,"You once ran the show, now you're running from it.",https://grantmarrs.itch.io/mints-hints,Released,3.9,55.0,"Atmospheric, Creepy, Dark, First-Person, Horror, Singleplayer, Story Rich, Survival Horror, Unreal Engine",,Windows
2880701,SUBTERBALDI,Strategy,Redzils,I'LL MAKE YOU PLAY ALONG IN TIME WITH ME,https://redzils.itch.io/subterbaldi,Released,4.4,9.0,"Baldi's Basics, Friday Night Funkin' (FNF), Horror",,"Windows, macOS, Linux"
2894137,Kimi to Kanojo no LILYVAGANZA [Yandere Yuri Horror Game],Visual Novel,akatsukimeu/赤月めう,Yandere Yuri Horror Visual Novel Game with Live2D Animation.,https://akatsukimeu.itch.io/lilyvaganza,Released,4.7,7.0,"2D, Cute, Fantasy, Horror, Magic, moe, Singleplayer, yandere, Yuri",,Windows
2896565,Bad Parenting 1: Mr Red Face,Adventure,2OO2,Short Horror Game,https://2oo2.itch.io/bad-parenting-1,Released,4.8,1289.0,"Horror, PSX (PlayStation), Retro, Short, Story Rich",About a half-hour,Windows
2896565,Bad Parenting 1: Mr Red Face,Adventure,2OO2,Short Horror Game,https://2oo2.itch.io/bad-parenting-1,Released,4.8,1289.0,"Horror, PSX (PlayStation), Retro, Short, Story Rich",About a half-hour,Windows
2896565,Bad Parenting 1: Mr Red Face,Adventure,2OO2,Short Horror Game,https://2oo2.itch.io/bad-parenting-1,Released,4.8,1289.0,"Horror, PSX (PlayStation), Retro, Short, Story Rich",About a half-hour,Windows
2896565,Bad Parenting 1: Mr Red Face,Adventure,2OO2,Short Horror Game,https://2oo2.itch.io/bad-parenting-1,Released,4.8,1289.0,"Horror, PSX (PlayStation), Retro, Short, Story Rich",About a half-hour,Windows
2903789,Picture Perfect,Puzzle,Incredulous Interactive,A cozy puzzle game about forced perspective,https://incredulous.itch.io/picture-perfect,In development,4.7,202.0,"2D, Casual, Cozy, Short",,"HTML5, Windows"
2907459,Blueprint Hell,Puzzle,egunan,Does your code have enough scalability?,https://egunan.itch.io/blueprint-hell,Released,4.8,88.0,2D,A few minutes,HTML5
2911191,Little Slime Blows Up,Puzzle,Jimmy C,A game about a growing and shrinking slime that just wants to collect some stars. Won the GMTK Game Jam 2024!,https://jimmyc5.itch.io/little-sl,Released,4.7,102.0,Puzzle-Platformer,,HTML5
2911462,Getting Goopy,Puzzle,SilverGold,Scale up and shoot goo to solve puzzles!,https://siivergoid.itch.io/getting-goopy,In development,4.6,23.0,,,Windows
2915221,My Shadows Are Bright,Puzzle,buday,play with shadows using imagination of a child!,https://buday.itch.io/my-shadows-are-bright,Released,4.6,27.0,Game Maker's Toolkit Jam,,"HTML5, Windows"
2920892,Delicious Date,Visual Novel,peachieevee,Can you (socially) survive your first date with a really cute and hungry guy?,https://peachieevee.itch.io/delicious-date,Released,4.8,265.0,"Dating Sim, Horror, Monsters, Otome, Romance, yandere",About a half-hour,"Windows, macOS, Linux"
2928838,Lurking For Love (UA) FAN LOCALIZATION,Visual Novel,Chichka,Хтось біля ваших дверей,https://chichka0.itch.io/lurking-for-love-ua-fan-localization,Released,4.6,13.0,"Creepy, Dark, Dating Sim, Horror, Romance",,"Windows, macOS, Linux"
2931489,Project: Insanity,Shooter,Ragdolldude,,https://ragdolldudelol.itch.io/project-insanity,Released,5.0,4.0,"blood, euphoria, First-Person, Gore, ragdoll, ragdolls, realism, realistic, Unreal Engine",,Windows
