,game_id,title,genre,author,text,link
1384,1411747,Truth Or Dare,Adventure,Mixa Vision,"Claire and Jamie approach an abandoned mansion, to fulfill a dare, will it be their last?",https://mixa-vision.itch.io/truth-or-dare
1385,733631,Heart is Muscle,Visual Novel,Heiden,"A light RPG/VN about flexing your muscles, helping friends and saving the world.",https://heiden.itch.io/heart-is-muscle
1386,46292,Break Chance Memento,Visual Novel,Cyanide Tea,a VN about family bonds across time,https://cyanidetea.itch.io/bcm
1387,658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite
1388,658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite
1389,589627,GUN NIGHT,Action,bilge,Multiplayer Hotline Miami,https://bilgetbd.itch.io/gun-night
1390,1683184,BÅÅBÖSÅÅNGJÅÅR: PUBLIC DEMO A,Adventure,ZIK,"Anneïxboubique interactible videotape stimulator featuring absurd & surreal narrative, yet still work-in-progress.",https://zikbakguru.itch.io/baabsaangjaar-public-demo-a
1391,592866,Co-Pilot,Visual Novel,90% Studios,One pilot becomes two. Two become one.,https://90percentstudios.itch.io/co-pilot
1392,200101,RHYTHM ROAD,Rhythm,MIDI Vagrant,Draw your own character to adventure through this fast-paced rhythm game,https://midivagrant.itch.io/rhythm-road
1393,618864,Dorfromantik (Prototype),Strategy,Toukana,"A soft-strategy village building game, pure ""Dorfromantik""!",https://toukana.itch.io/dorfromantik-prototype
1394,58526,Trajes Fatais Minimal - Beta 1,Action,Onanim Studio,2D Pixel Art Indie Fighting Game,https://onanimstudio.itch.io/trajes-fatais-minimal-beta1
1395,3237272,World Pole Stone Dusk: Diadem of the Pole,Action,queenjazz,N/A,https://queenjazz.itch.io/world-pole-stone-dusk-diadem-of-the-pole
1396,1212577,Shin AI Talking Simulator,Visual Novel,letsdrawkittens,shin gives you advice and dabs (working title),https://letsdrawkittens.itch.io/shin-ai-talking-simulator
1397,2476512,Iron Heart,Action,UOWM Game Development,A heart forged in the flames of war,https://uowmgames.itch.io/iron-heart-ptsd-team-game
1398,3073109,Fate Itself,Visual Novel,Killing Fantasy,What must a tiger do to earn his stripes?,https://killingfantasy.itch.io/fateitself
1399,1613526,Lykia - The Lost Island (C64 + Plus/4) [FREE],Adventure,Psytronik Software,An epic new quest for the C64 and expanded C16 + Plus/4!,https://psytronik.itch.io/lykia
1400,1527309,You Cannot Go Back! (Playdate),Adventure,timboe,"A game for Playdate. Test your memory, reach the treasure. Keep moving forwards, for you cannot go back!",https://timboe.itch.io/you-cannot-go-back
1401,966058,Yoga Bear,Visual Novel,high-tea,A gay crush and an existential crisis.,https://high-tea.itch.io/yoga-bear
1402,804164,Descension,Shooter,sodaraptor,Procedurally-generated FPS inspired by Quake.,https://sodaraptor.itch.io/descension
1403,134375,CraftStudio,N/A,Sparklin Labs,Make 3D blocky games together,https://sparklinlabs.itch.io/craftstudio
1404,1758682,Mabus Mania Deluxe Edition (Zx Spectrum),Platformer,Hicks,N/A,https://hicksretro.itch.io/mabus-mania-deluxe-edition-zx-spectrum
1405,2310384,Wrestle Jump 2,Sports,Otto Ojala,One-button physics-based wrestling!,https://ottoojala.itch.io/wrestle-jump-2
1406,1499328,Bandit RIP: Smackdown [BETA],Fighting,Zetoman77,Online fighting and shooting brawler in the browser!,https://zetoman77.itch.io/banditrip
1407,647871,FLUCTUOID,Platformer,almostgames,A thing that changes size,https://almostgames.itch.io/fluctuoid
1408,852912,Flowers for Time,Strategy,arkicade,"A ""lo-fi"" gardening roguelike",https://arkicade.itch.io/flowers-for-time
1409,1637055,Ouroboros: A Dungeon Crawling Adventure [IGMC2022],Role Playing,MissingSeven,A short dungeon crawler game with hand-drawn graphics inspired by the old tabletop RPGs,https://missingseven.itch.io/ouroboros
1410,1166610,Butcher Valley,Adventure,Sight Cel,Two adventurers looking for a good time,https://sight-cel.itch.io/butcher-valley
1411,294034,Clearing Your Name,N/A,PublishingGoblin,A FNAF fangame.,https://publishinggoblin.itch.io/clearing-your-name
1412,467765,Lurkers,Visual Novel,Ertal Games,Chasing Jack the Ripper! A BL Visual Novel,https://ertal-games.itch.io/lurkers
1413,1214680,Ghost Castle: Gengar's Love Quest,Visual Novel,Ghost Castle,A ghost Pokémon visual novel.,https://ghostcastle.itch.io/ghost-castle-gengars-love-quest
1414,1380934,Hard Time (2006),Fighting,MDickie,N/A,https://mdickie.itch.io/ht2006
1415,1732111,Withersworn: Cube City Test Room,Action,Asarge,high mobility action game,https://asarge.itch.io/withersworn
1416,1083414,BALL TO THE WALL,Action,Chaoclypse,BALL SMASH,https://chaoclypse.itch.io/ball-to-the-wall
1417,3098488,FORBIDDEN SIREN: ZERO,Survival,Stefano Cagnani V3,Based on the original horror survival saga!,https://stefano-cagnani-3.itch.io/forbidden-siren-zero
1418,2472537,My Raising Diary,Visual Novel,Twin Project,"A study has been taking place in order to create a synthetic life form. The study had finally yielded results, but...",https://twinproject.itch.io/my-raising-diary
1419,2261183,Spirits of Hell [DEMO],N/A,XRose,It's not a nightmare. It's reality.,https://xrose-xr.itch.io/spiritsofhell-demo
1420,1194316,Pac Man's Sky,Action,Krzyhau,Pac-Man but in space!,https://krzyhau.itch.io/pacmansky
1421,362274,Codemancer,Educational,Important Little Games,Programming is Magic,https://importantlittlegames.itch.io/codemancer-ch-1
1422,496315,Triggore,N/A,FrankieSmileShow,N/A,https://frankiesmileshow.itch.io/triggore
1423,811767,Daemonologie (HPS1 Game Jam 2020),Interactive Fiction,katanalevy,A Scottish Witch Hunt,https://katanalevy.itch.io/daemonologie2020
1424,26035,My Garbage Cat Wakes Me Up At 3AM Every Day,Platformer,Will Herring,You are my garbage cat. Knock everything over with your dumb paws and meow all the time.,https://grey2scale.itch.io/garbage-cat
1425,370322,The King's Bird,Platformer,Graffiti_Games,N/A,https://graffiti-games.itch.io/the-kings-bird
1426,213053,Slipstream,Racing,ansdor,Arcade-style racing game inspired by the spirit of the early 90s.,https://ansdor.itch.io/slipstream
1427,3263498,Port Defender,Shooter,Bald Games,"Take command of a mighty cannon, your mission: protect the port from waves!",https://tomasbenes.itch.io/port-defender
1428,918497,London's Aesop,Visual Novel,HyenaDev,An urban LGBT furry visual novel,https://hyenadev.itch.io/londons-aesop
1429,391393,Dead Dreams,Adventure,a_marx,"Story-driven, 2D psychological horror game focused on puzzle-solving and atmosphere.",https://a-marx.itch.io/dead-dreams
1430,589785,Utopias: Navigating Without Coordinates,Adventure,AAA,"A utopian planetary system of nine worlds, a collective hallucination woven by AAA",https://aaa.itch.io/utopias
1431,507952,Haunted Lands,Platformer,alevgor,DOS style action platformer,https://alevgor.itch.io/haunted-lands
1432,1615935,10 Dead Doves (Demo),Adventure,Duonix Studios,Will you discover why the birds drop dead -- or leave behind nothing but footprints?,https://duonix-studios.itch.io/10-dead-doves-demo
1433,264246,TYPOCRYPHA - DEMOnstration I,Role Playing,Tanuki Frog Games,Experimental Typing JRPG VN about social and cultural alienation. [DEMO],https://typocrypha.itch.io/demonstration-i
1434,680126,Merchant Empire,Simulation,keagle,"Sail the high seas, buying and selling goods in an 18th century merchant simulator.",https://keagle.itch.io/merchant-empire
1435,138458,Snowed In,Adventure,SeaDads,"A palm sized, narrated fairy tale",https://seadads.itch.io/snowed-in
1436,3021399,Play With Me,Action,Ahmet Kamil Keleş,Totally innocent virtual pets,https://aslangames.itch.io/play-with-me
1437,1544273,Lumon,N/A,Mark Gomersall,Severance.,https://tydes.itch.io/lumon
1438,2788639,Your friendly Neighbor,Survival,Lolscrubs,A short VHS horror game,https://lolscrubs.itch.io/your-friendly-neighbor
1439,82953,The House Abandon - Now part of 'Stories Untold'!,Adventure,jonNoCode,"A nostalgic horror adventure game, inside another horror game, inside a tv show, inside a game.",https://jonnocode.itch.io/the-house-abandon
1440,966698,Market Trouble,Action,YawnPotato,N/A,https://yawnpotato.itch.io/market-trouble
1441,2710769,Arctic Eggs,N/A,The Water Museum,N/A,https://the-water-museum.itch.io/arctic-eggs
1442,1827176,BloodBoarderz,Action,NeitherNathan,Satisfy your murderous wishes while you go down the bloody mountains!,https://neithernathan.itch.io/bloodboarderz
1443,90384,Shuriken,Platformer,rxi,An action platformer made during GBJAM 5,https://rxi.itch.io/shuriken
1444,167195,ZOOMING SECRETARY: GOING PANIC!(MEGADRIVE/GENESIS) (POR006),Action,Playonretro,"Zooming Secretary, Going Panic Megadrive by Afromonkeys. POR006",https://playonretro.itch.io/zooming-secretary-going-panic-megadrivegenesis-por-006
1445,3032660,Tiny Pixel Adventure (Amiga Final Release),Platformer,HooGames2017,A classic Amiga jump and run puzzle game,https://hoogames2017.itch.io/tiny-pixel-adventure
1446,2514097,Sweet Hell,Platformer,Donitz,Sweet Hell is a short tough-as-nails MSX-inspired boss rush game,https://donitz.itch.io/sweet-hell
1447,803,Catacomb Kids (Alpha!),Platformer,FourbitFriday,A Brutal Roguelike Platformer,https://fourbitfriday.itch.io/catacombkids
1448,471668,Space Wave,Action,hby,Surf the Space Wave!,https://hby.itch.io/space-wave
1449,649930,Out For Delivery,N/A,Yuxin Gao,A 42 minute playable documentary,https://ghaoyuxin.itch.io/out-for-delivery
1450,2127854,Test Test Test,N/A,Mojiken Studio,You must complete the Test,https://mojiken.itch.io/test-test-test
1451,2127854,Test Test Test,N/A,Mojiken Studio,You must complete the Test,https://mojiken.itch.io/test-test-test
1452,1039720,Summer in Mara,Adventure,Chibig,Take care of your own island and explore the ocean in this farming adventure.,https://chibig.itch.io/summer-in-mara
1453,148009,13 Jellyfish (Ludum Dare 37),Puzzle,Four Quarters team,N/A,https://fourquarters.itch.io/13jellyfish
1454,751602,Passing By,Adventure,Studio Windsocke,Take to the skies in your balloon ship and explore a world of floating islands.,https://studio-windsocke.itch.io/passing-by
1455,1606665,Counter Strike Nintendo DS,Shooter,Fewnity,Counter Strike demake for the Nintendo DS,https://fewnity.itch.io/counter-strike-nintendo-ds
1456,2336556,TTYL,Interactive Fiction,302 Slices,Keep up with the group chat or get kicked out in this nostalgic typing game!,https://302interactive.itch.io/ttyl
1457,1296335,Drunk As I Like - Gensokyo Chugging Contest,Action,Trace,Try to fit as much beer in your face as you can!,https://trace42.itch.io/drunk-as-i-like
1458,186472,Yi and the Thousand Moons,Adventure,David Su,"A short video game musical consisting of several original interactive songs, featuring a full cast and live band.",https://usdivad.itch.io/yi-and-the-thousand-moons
1459,412188,Brawl,Action,CodeManu,N/A,https://codemanu.itch.io/brawl
1460,429212,The Nine Lives of Nim: Fortune's Fool,Visual Novel,Sky Bear Games,A Shakespearean fairy tale visual novel,https://skybeargames.itch.io/fortunes-fool
1461,73554,Legion Saga Trilogy,Role Playing,Matt Glanville,🏰 The classic trilogy of army-building RPGs (originally released 2000-2003),https://crowbarska.itch.io/legion-saga
1462,1698758,Mezma's Revenge,Visual Novel,Bloof,Turn off your mind and vibe with a bunch of wacky hypnotists,https://bloofbloof.itch.io/mezmas-revenge
1463,2435336,FNaF: Wii U Edition,Survival,Source Macchiato,A FNaF Remake for the Wii U made by Source Macchiato,https://source-macchiato.itch.io/fnaf-wiiu-edition
1464,1609951,MOONYOLK,Visual Novel,xiri,It's never too late to say you love me,https://xiri.itch.io/moonyolk
1465,1437505,Train to Sachsenhausen,Card Game,Charles Games,History-based game that relates the dramatic events tied to the closing of Czech universities in November 1939.,https://charlesgames.itch.io/train-to-sachsenhausen
1466,1521158,GroundBreaker,Adventure,Delunado,"Collect resources, buy upgrades and take care of your oxygen. Reach the end of the dark mine!",https://delunado.itch.io/groundbreaker
1467,1196115,Devil Catcher 2.3,Platformer,Tenkaiyo,A third-person Platformer with Light Combat elements.,https://tenkaiyo.itch.io/devil-catcher
1468,1208206,MADFPS 2,Action,vlowoid,Madness Combat themed first person shooter,https://vlowoid.itch.io/madfps-2
1469,1085468,Octo and the Pocket Dimensions,Platformer,IcebergLettuce,Join pocket dimensions together to solve puzzles and get home!,https://iceberglettuce.itch.io/octo
1470,128082,Out of Sight,Visual Novel,Selavi Games,Take off your glasses and see the bigger picture,https://selavi.itch.io/out-of-sight
1471,796,Guppy,Simulation,Christiaan Moleman,2D watercolor fish simulation,https://ninjadodo.itch.io/guppy
1472,2193598,Dialogue with Death,Visual Novel,Crysil | Elestiel,"Your time's up, how will you plead?",https://elestiel.itch.io/dialogue-with-death
1473,444351,Atom Zombie Smasher,Strategy,Blendo Games,The only thing preventing the zombie apocalypse is 90 million tons of warheads. And you.,https://blendogames.itch.io/atomzombiesmasher
1474,117955,RECIPE FOR LOVE,N/A,Shelly Alon,Help a robot list all the ingredients for love,https://shellyalon.itch.io/recipeforlove
1475,2592904,PAPU 2,Survival,Squarp,Papu 2 es la secuela del juego del Bananirou,https://squarp.itch.io/papu2
1476,47515,Slash Quest,Action,Big Green Pillow,Your sword grows after each kill,https://biggreenpillow.itch.io/slashquest
1477,356752,Magical Prisma Demo,Puzzle,BULLWARESOFT,Match X Fight,https://bullwaresoft.itch.io/magical-prisma
1478,2689607,Everything Everywhere all at Cards,Card Game,Matthew Coder,A very complex card game.,https://matteo-dalessandro.itch.io/everything-everywhere-all-at-cards
1479,30237,Seduce Me the Otome - Episode Series,Visual Novel,Michaela Laws,Seduce Me Short Episodes!,https://vamichaelalaws.itch.io/seduce-me-the-otome-episode-series
1480,681152,Colmen's Quest,Role Playing,coldigames,A turn-based RPG with loot and monsters.,https://coldigames.itch.io/colmens-quest
1481,324934,Northbury Grove: King's Comfort,Survival,Scythe Dev Team,Affordable rooms with a view TO DIE FOR...,https://scythedevteam.itch.io/kings-comfort
1482,40403,Blocky Cars Online,Shooter,Infinite Games Studio,Blocky Cars Online is a unique 3D multiplayer shooter with a creative physical puzzle.,https://denkroul.itch.io/blocky-cars-online
1483,197704,pb makes lunch,Role Playing,meowchelle,N/A,https://meowchelle.itch.io/pb-makes-lunch
1484,641310,Exile's Journey,Role Playing,Moonphase Productions,A disgraced knight must overcome his internal conflicts to save an endangered foreign kingdom.,https://moonphaseproductions.itch.io/exiles-journey
1485,517215,Pizza Tower ETB/Demo 0 (Original ZIP),Platformer,SuperPiter,N/A,https://superpiter.itch.io/pizzatowerdemo0reshare
1486,2766083,Islands | Fishao fan-game v1.1,Adventure,Ghostwhy,"A project made by a fan, let's see what comes out.",https://ghostwhy.itch.io/islands-online
1487,547803,Toasty: Ashes of Dusk,Adventure,Pocket Llama,A Unique Adventure RPG starring a courageous Marshmallow,https://pocketllama.itch.io/toasty
1488,73625,Picky Pop,Puzzle,Froach Club,Pick & Pop with the best of 'em,https://froachclub.itch.io/picky-pop
1489,2025941,Go! Go! Hamster Chef!,Adventure,Matt Henry,Cook yummy dishes for your animal pals! Nothing horrific here!,https://fancymatt.itch.io/go-go-hamster-chef
1490,1972625,All We Need,Visual Novel,high-tea,Two queers anxious to meet each other and anxious about meeting each other.,https://high-tea.itch.io/all-we-need
1491,2728400,We Are Not Alone - Contact,Action,616 GAMES,They exist!,https://616games.itch.io/we-are-not-alone-2
1492,1426031,Bagman Strikes Back (C64),Platformer,LC-Games,The convict wants more money!,https://lowcarb.itch.io/bagman-strikes-back-c64
1493,27841,Heroine Dusk,Role Playing,clintbellanger,Classic dungeon crawl streamlined. Fight back against the Darkness.,https://clintbellanger.itch.io/heroine-dusk
